
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66088,66108,1
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,0
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
66116,66164,0
66128,66164,1
66088,66108,1
