
67900,67952,1
67908,68068,1
67912,68036,1
67940,67928,1
67940,67928,1
67940,67928,1
67940,67928,1
67940,67928,1
67944,67952,1
68128,68140,1
68152,68244,1
68156,68216,1
67776,67848,1
67820,67868,1
65992,66036,1
65872,65896,1
67820,67868,1
66732,66660,1
66732,66660,1
66732,66660,1
66732,66660,1
66732,66660,1
66732,66660,1
66732,66660,1
66732,66660,1
66732,66660,1
66732,66660,1
66732,66660,1
66096,66536,1
66400,66156,1
66184,66224,1
66252,66276,1
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66292,66384,1
66400,66156,1
66184,66224,1
66204,66144,1
66184,66224,1
66204,66144,1
66184,66224,0
66204,66144,1
66184,66224,0
66252,66276,0
66272,66212,1
66252,66276,0
66292,66384,0
66400,66156,1
66184,66224,0
66204,66144,1
66184,66224,0
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66292,66384,0
66400,66156,1
66096,66536,0
66400,66156,1
66184,66224,0
66204,66144,1
66184,66224,0
66204,66144,1
66184,66224,0
66204,66144,1
66184,66224,0
66204,66144,1
66184,66224,0
66204,66144,1
66252,66276,0
66272,66212,1
66292,66384,0
66400,66156,1
66096,66536,0
66096,66536,0
66400,66156,1
66184,66224,0
66204,66144,1
66184,66224,0
66252,66276,0
66272,66212,0
66252,66276,0
66292,66384,1
66400,66156,1
66184,66224,0
66204,66144,1
66184,66224,0
66252,66276,0
66272,66212,1
66292,66384,0
66400,66156,1
66096,66536,0
66400,66156,1
66096,66536,0
66096,66536,0
66096,66536,1
66400,66156,0
66184,66224,0
66252,66276,0
66272,66212,0
66252,66276,0
66272,66212,1
66292,66384,1
66400,66156,1
66096,66536,0
66400,66156,0
66096,66536,0
66096,66536,0
66096,66536,1
66096,66536,1
66400,66156,0
66184,66224,1
66252,66276,0
66272,66212,0
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66292,66384,1
66400,66156,0
66096,66536,1
66400,66156,0
66184,66224,1
66204,66144,1
66184,66224,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66292,66384,1
66400,66156,0
66096,66536,0
66400,66156,0
66096,66536,0
66096,66536,0
66096,66536,1
66400,66156,0
66096,66536,0
66096,66536,1
66096,66536,1
66876,66804,1
66876,66804,1
66876,66804,1
66876,66804,1
66876,66804,1
66876,66804,1
66876,66804,1
66876,66804,1
66876,66804,1
66876,66804,1
66876,66804,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
66968,66908,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
67064,66992,1
66096,66536,1
66400,66156,0
66184,66224,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
66252,66276,0
66272,66212,1
